body,label
"Pentru ultima sesiune de cumparaturi, nu m-a incantat gama redusa de articole din seria suplimete nutritive. Cu toate acestea, am facut achizitie. Personalul slab informat cu privire la gama de interes.Anterior, am achizitionat o pereche de bete de tracking - in urma achizitiei, pe loc, am observat ca lipsea o rozeta de iarna de la unul din bete. Cand am semnalat, pentru a schimba unul din produse, am fost atentionati ca de fapt pretul era per bat la raft (era semnalizat foarte slab la raft).Nu e vina casierei, cu toate ca putea cunoaste mai bine tipul de produs. Nu e placut sa iti piuie produsul achizitionat si sa fii lamurit post cumparaturi.Experienta atunci a fost dezamagitoare, mai ales ca am dorit sa fac o reclalamtie, si se dorea sa mi se ofere o hartie pe care sa scriu de mana (?!?!?).Deci, claritate in preturi! Ce m-a deranjat si mai mult, dupa aceea, a fost lipsa posibilitatii de a trimite feedback pentru cumparaturile in cauza.Fapt pentru care notez feedback-ul in urma acestor cumparaturi.",Negativ
Haideti sa copiem magazinul din Anglia la produse si preturi pentru nivelul salariilor noastre.,Negativ
"Am dorit un produs, am rugat un angajat sa ma ajute, insa nu s-a aratat disponibil... a preferat sa-mi zica ca nu mai sunt, desi pe site imi indica ca sunt mai multe bucati",Negativ
"Eliminarea situatiilor in care produsele, au afisat un pret eronat (fiind vorba de alt produs).",Pozitiv
"Marea majoritate a produselor nu sunt pe stoc nici in magazine nici pe site. Nu inteleg de mai apar pe site, daca nu le poti achizitiona, si nici nu exista un termen de actualizare a stocurilor.",Negativ
"La raionul cu ochelari de inot era un haos total - dezordine, iar nu toate produsele aveau preturile afisate...",Negativ
"Jalnic. Toate produsele le aveti in """"stoc informatic"""". Niciun angajat, nici cei din magazin, nici cei de la Call-center nu au raspuns la nicio intrebare sau daca incearca, se contrazic intre ei. O harababura totala. Sunt """"extaziat"""" ca am asteptat 14 zile (termenul de livrare) cu banii blocati in cont ca sa va lamuriti ca nu mai aveti un produs in stoc, iar dupa ce am anulat comanda pe care VOI nu ati fost in stare sa o onorati, mai astept 14 zile sa imi deblocati banii din cont :)",Negativ
"O harta a magazinului amplasata la intrare ar fi utila pt organizarea cumparaturilor, mai ales daca esti impreuna cu copii mici.",Pozitiv
"PUTINE CASE DE MARCAT DESCHISE,LIPSA UNOR MARIMI LA UNELE PRODUSE,MARFA DE JOS ,FOARTE MULTI CLIENTI SE PLIMBAU CU .......,DEZORDINE.",Negativ
"calitatea produselor sa fie la fel ca in magazinele din italia, spania, franta",Pozitiv
"Ar trebui personal pentru asistenta, cei putini sunt angajati in alte discutii, care sunt lungi si interminabile.",Pozitiv
"Foarte multumit de achizitie. L-am cumparat la sfatul angajatului din Baneasa si l-am folosit deja de 3 ori in 2016.Daca pui si winter skin-ul, poti sta linistit si la 0 grade cu un mic incalzitor de cort plus ca dispare condensul.",Pozitiv
"Am gasit tot ce cautam! Apreciez organizarea din magazin, promptitudinea si amabilitatea personalului.",Pozitiv
"rafturile goale, goale! incredibil! Fara panatloni de schi , fara incaltaminte de iarna!",Negativ
"Exista mult spatiu nefolsit iar produsele la raft stau inghesuite,preturile la unele produse sunt puse foarte prost si nu sunt vizibile,unele coduri sunt foarte putine sau lipsesc si la raft si la raft sunt garduri,insulele de promotii nu sar in evidenta(comunicarea ofertelor nu este vizibila)",Negativ
Am facut comanda la 15.30 si a doua zi la 9 deja aveam produsele. Am fost placut surprinsa.,Pozitiv
La unele produse de sezon erau disponibile pe raft foarte putine masuri.,Negativ
La adidași nu găsești mărimile medii care sunt cele mai căutate.Nu vreți să faceți vânzare?Aprovizionarea e foarte deficitară.,Negativ
"Care personal cel cu 5 clienți pe cap săracul de el nu știa cui sa răspundă la câți erau sa întrebe ceva,v-am mai scris că la ore de vârf nu aveți suficient personal.",Negativ
"In general este un magazin care ma atrage prin produsele disponibile dar nu mi-a placut ca la casa de marcat nu prea exista amabilitate si daca am intrebat ceva nici macar nu am primit raspuns,parca sunt coplesiti de situatie.Cu un zambet pe fata lor as iesi din magazin cu impresia ca am facut cea mai buna alegere si il recomand cu placere tuturor",Pozitiv
"Este necesar ca rafturile sa fie mai bine semnalizate, pentru a fi usor de recunoscut sportul/raionul/genul catre care se adreseaza. Consultantii de vanzari trebuie sa fie disponibili, prezenti si sa stie detalii despre marfuri.",Negativ
Termenul de livrare ar putea fii redus un opinia mea... In rest nici un reproș,Pozitiv
"Poate modificati numarul foarte redus de caractere al campului ,,Aspecte negative"""". Asta daca chiar doriti sa aflati aceste lucruri.",Negativ
Verificarea stocurilor si aprovizionarea cu produse ar trebui urmarita mai atent.,Negativ
"Un produs ieftin la preț ridicat. După o singura tura s-au """"zdrentarit"""". Le-am luat pe principiu astea și le-a dorit juniorul. În magazinele de specialitate sunt 12-18 lei, am zis că cele din Decathlon sunt mai de calitate. S-a dovedit că nu.",Negativ
"In general vanez ofertele speciale si de obicei gasesc lucruri foarte OK la ele, sper sa existe si in continuare.",Pozitiv
"Per total un concept OK, care momentan se mentine peste concurenta. Totusi o paleta mai larga de produse si branduri poate ajuta la mentinerea in TOP.",Pozitiv
"In perioada aglomerata as recomanda cât mai multe case de marcat deschise , angajații par puțin depășiți de numărul de clienți ( fug de colo colo ) in schimb ideea de joaca a celor mici in magazin mi se pare geniala .",Pozitiv
"Produse 99% identice se afla in raioane diferite. Poti pleca fara sa cumperi produsul dorit crezand ca nu exista in magazin. Ex sepci soare : se afla la drumetie langa palarii, alt model la drumetie langa rucsace, alt model la pescuit, altul la vanatoare ...sa fim seriosi...e vb de o sapca de soare ..o pot purta pe cea de pescuit si la munte  daca ofera protecyie UV. Ar trebui sa fie raion de sepci..acolo sa gasesti una langa alta toate tipurile de sepci  : pescuit, vanatoare, drumetie...la fel la haine si pantofi...normal ca obiectele care dunt 100% dedicate sportului respectiv tb sa fie in raionul dedicat",Pozitiv
Nu exista alta optiune achizitie geanta clapari in magazin decathlon constanta.,Negativ
"Deplin multumit,am crezut ca este doar ptr o vara...insa este un accesoriu fff util.Usor de atasat ocheralilor de vedere,se pot rabate ,fara sa-i dai jos de peochelarii de vedere.",Pozitiv
"Deși aveam un vaucer valabil,  nu am fost întrebat dacă doresc sa îl folosesc",Negativ
Lipsa stocului la triciclete si pauza f lunga a persoanei de la inscriptionari,Negativ
Am primit cam 90 % din comanda pentru care am platit. Adica din 4 produse am primit 3 si jumatate,Negativ
"Aveți 8 case și o singura casa deschisa, cu coada de 10 persoane. Chiar așa prost plătiți?",Negativ
"Orificiul nu se poate deschide decat cu dintii. Este aproape blocat. As fi dorit sa-l fac retur insa efortul si costurile de deplasare la locatia Dvs ar fi fost prea mari. In plus, fiind din plastic, as fi dorit sa fiu informat in instructiuni de cate ori/ sau cat timp poate fi utilizat.Oricum astept feed-back de la Dvs",Negativ
"Ma deranjeaza sa gasesc de exemplu pufoaice asemanatoare la trei raioane diferite, ai senzatia ca cei care fac aprovizionarea nu comunica intre ei.",Pozitiv
Poate puțin mai mult personal în spațiul magazinului pentru a oferi posibilitatea clientului de a achiziționa produsul optim necesităților în funcție de caracteristicile specifice ale produsului .,Pozitiv
Am ramas foarte dezamagit ca nu am gasit nici o pereche de sireturi.,Negativ
"Am pierdut f. mult timp in magazi, pt. ca nu am gasit marime si pt ca persoana apelata la casa a fost de negasit. In rest personalul cu care am intrat direct in contact a fost amabil, dar dau senzatia ca sunt prea putini.",Negativ
Totul a fost ok doar ca in ultima vreme ati schimbat locul adidasilor si inca cateva articole ceea ce m-a facut sa pierd ceva mai mult timp ca de obicei. Nu cred ca e o idee buna sa schimbati locul articolelor deoarece noi ne programam un anume timp cat sa stam in magazin si dintr-o data te trezesti ca in loc de o ora ai stat o ora si jumatate. In rest totul este ok. va multumesc!,Pozitiv
deși sunt îmblăniți nu izolează bine. talpa se răcește foarte tare pe asfalt fără zăpadă sau gheață.,Negativ
Dăți spre testare produsele pentru a convinge clientul... Marketing ul agresiv e doar o unealta... Ce nu prinde la 100% din clienți. Pentru restul.. Lucrați la partea de testare căci brandurile dvs sunt echilibrate preț calitate !,Negativ
Un produs de calitate la un preț aceesibil. Sunt mulțumit de achiziția făcută .Un produs lejer si comod ce poate fi purtat zi de zi.,Pozitiv
In magazin lipsesc intotdeauna toate marimile pentru cele mai cautate sortimente si mai ales atunci cand sunt cu reduceri de pret.,Negativ
Am avut surpriza negativa  ca aceeasi pereche de pantalon de drumetie sa ii iau cu 129 in Timisoara marimea M iar la solicitarea mea imi rezerva aceeasi pereche marimea L in Sibiu unde ajung dupa 7 ore si constat ca mi se cere 149 lei. Totusi prin amabilitatea unuia dintre angajati mi s-a facut reducere si am platit aceeasi suma ca la Timisoara,Negativ
"Varietate mica la costume ski 7-8 ani ( doar cca. 3 modele) si pret imens de mare Personal abia am gasit pe cineva sa intreb de un produsIn Ploiesti ma gasit marfa care in Buc.i se terminase demult.Calitatea marfii lasa de dorit. Anul trecut am cumparat niste apre ski uri, care pareau solide. Dar doar pareau: intra apa in ele la primul contact cu umezeala si zapada flescaita",Negativ
"Băiatul de la service este o combinație rară de pricepere și plăcere de a face cu drag meseria. Își pregătea sculele atent, urmărindu-l, ceea ce făcea părea pentru el ca o joaca de copii. Nici nu am intrat bine in atelier, ne-a întrebat ce problema avem la bicicleta (era vorba de bicicleta fiului meu căreia ii sărise lanțul și se blocase între roata și pinioane) in vreme ce el își pregătea sculele pentru intervenție. Ne-a rezolvat problema pe loc, a fost nevoie sa schimbam și janta roții din spate, operațiune care nu i-a luat mai mult de 5 minute. Apoi a trecut la reglaje, știa exact la ce șuruburi sa umble, totul părea o joaca: priceperea și plăcerea muncii. I-a și explicat in acest timp fiului meu pașii pe care-i făcea, fiul meu l-a apreciat de asemenea foarte mult. La final, l-a invitat sa probeze bicicleta, frâna din spate mai trebuia puțin strânsă, lucru pe care l-a făcut cu drag.Overall, un băiat de nota 10!Felicitări!",Pozitiv
Un magazin dedicat sportului va fi mereu pe primul loc al preferintelor familiei noastre!,Pozitiv
"Am dorit achizitionarea unei biciclete eliptice, dupa ce am ales produsul si ama vut parte de consiliere din partea personalului, am avu dezamagirea sa constta ca produsul repectiv  nu era nou ci prezenta urme de ansamblare in trecut. astfel am decis sa ma reintorc la magazin si sa returnez produsul. Nu este posibil, sa cumperi unprodus nou si sa te trezesti acasa, la ansamblare ca de fapt era un produs  folosit/dezasamblat si reimpachetata fara ca sa fii anuntat de acest lucru. Nu este nicio placere sa pierzi o groaza de timp intr-o zi de duminica pentru a cumpara si returna produsul.",Negativ
Cred ca este magazinul Decathlon cu cea mai Nevariata gama de produse din Romania. Lucrati la asta.,Pozitiv
"Intri in magazin și deja ești luat în vizor de firma de pază, anunțuri peste anunțuri : nu fa aia nu fa aia parca ești în nu știu ce magazin de strategie națională,;nu poți să probezi nimic că se găsește vreun angajat să-ți de-a sfaturi sfaturi că probezi și nu cumperi și în loc să te ajute mai mult te încurcă și îți vb urat !! Ar merge și un magazin la Tulcea Decathlon,că alt magazin cu același profil merge bine  chiar are vânzare mare ,avem și Delta aici și vin si pescari multi ,deci piața de desfacere ar fi ....",Negativ
"Uneori nu ai de la cine sa te informezi sau daca ai, respectivul nu stie.",Pozitiv
"Am cumparat online, mi-ati trimis un produs folosit si incomplet. Din punct de vedere experienta, una foarte neplacuta. Voi ati gresit si eu trebuie sa fac toate demersurile ca sa se indrepte greseala. Fara scuze, far nimic. Dezamagitor. Este penibil ca sa ai un pret la produsul cumparat online si altul mult mai mic la rezervare.",Negativ
"Am crezut ca e o achizitie buna, la pret bun, insa s-au dovedit o mare dezamagire.Poate altora li se potrivesc, insa pe mine nu ma ajuta impotriva vantului deloc, mereu raman cu ochii rosii pentru ca intra curenti pe lateralele lentilelor, pe dedesubt. Nici in privinta soarelui nu mi se par extraordinari, in orice caz, nu de 5 stele.Pacat, designul este placut, """"dau bine"""", aproape profi.Am gasit schimbatul lentilelor uneori greoi, daca esti pe fuga si nu te asteapta gasca, nu nimeresti din prima lacasurile.Probabil vor deveni a doua optiune dupa ce voi achizitiona alti ochelari care sa nu-mi produca neplacerea cu vantul.",Negativ
"PROpretul, cablurile suficient de solide sa nu se rupa la primul abuzCONTRAsenzorul foarte slab (nu inregistreaza viteze sub 5-7 km/h, daca mergipe teren accidentat si ai suspensie nu inregistreaza , am avut ochinezarie din obor care facea asta si am dat 25 de ron pe ea).Nu se prinde pe pipa (cu toate ca un lucrator de la raionul debiciclete m-a asigurat ca se poate prinde)CONCLUZIEImi pare rau ca l-am luat nu am realizat ca este diferenta mare intreproduse care practic fac acelasi lucru.Daca pastram bonul il returnam si luam ceva mai bun.",Negativ
Diversificati va rog zona de tenis. Este foarte slab aprovizionata.,Pozitiv
Ati putea avea reduceri mai mari la lucruri care stau de mult timp in oferta. V-ar ajuta sa rulati mai bine marfa si sa aveti noutati mai multe.,Pozitiv
"Sa folositi etichete clare si la produs. Am renunțat la 3 articole, pentru care se făcuse reclama, tocmai pentru că nu erau preturile clare. Ex. Casca ciclism. Nu există verificatoare de preț iar cu scanner pe net  nu funcționează cu atâta lume in b magazin.",Negativ
"Am cumparat o trambulina pentru copii, este foarte buna s-a montat destul de usor (aprox. 2h).Am cerut la receptie ajutor si in cateva minute a venit cineva care m-a ajutat cu ridicarea si transportul coletelor.",Pozitiv
"nu aveti  raion pt gimnastica ( vezi carlige pt tractiuni ) , nu aveti raion pt armurerie la karate, si surpriza concret la bancile pentru abdomen au crescut pretul """"cica din colectia noua""""  e acum pe care vreti sa le interpretati ,",Negativ
